SGP_id,Title,Producer,Category,Place,Type,Abstract,Coverage (Years),layer_url,layer_thumb,Available Formats,Users with View Permissions
76308605,Accommodations Point,DMTI Spatial Inc.,Human Environment,Canada,vector,"<p>The accommodations layer contains address points for hotels, motels, campgrounds, inns, hostels, resorts, etc., in Canada.</p> <p>All locations are classified using the North America Standard Industry Classification System (NAICS) and Standard Industry Classification (SIC), for further analysis. Additional tables and supporting documentation are available in the Data Dictionary and User Manual.</p>",2015 - 2023,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=76308605"">Access this resource</a> on Scholars Geoportal.</p>",http://images.scholarsportal.info/gis/thumbnails/DMTI/DMTI_2022_CMCS_AccommodationsPoint.png,Various geospatial formats available.,McMaster Students / Staff / Faculty only. Login required for off-campus access.
WWIIMMZeebruggeNW_1944_TIFF,"Zeebrugge NW, France and Belgium. 1:25,000. Map Sheet 21 NW, Defence Overprint, 9 October 1944",Great Britain. War Office. General Staff. Geographical Section.,Historical,Canada,grid,"<p>This is a 1:25,000 scale map (defence overprint) of the region of Zeebrugge, France and Belgium. It was published on October 9, 1944 by the Geographical Section, General Staff (GSGS) of the War Office of Great Britain.</p><p>This overprint utilizes the Nord de Guerre Zone Grid.</p><p>Production information for the base map is 3M/9/44/3RCE/5163. Production information for the overprint is 1125/9/44/3RCE/5193.</p>",1944,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=WWIIMMZeebruggeNW_1944_TIFF"">Access this resource</a> on Scholars Geoportal.</p>",http://images.scholarsportal.info/gis/thumbnails/OpenContent/WWIIMMZeebruggeNW_1944_TIFF.png,Various geospatial formats available.,Public
WWIIMMEmden_1945v1_TIFF,"Emden, Germany. 1:25,000. Map Sheet 2609, 2nd Edition, Defence Overprint, 11 April 1945 Version 1",Great Britain. War Office. General Staff. Geographical Section.,Historical,Canada,grid,"<p>This is a 1:25,000 scale map (defence overprint) of the region of Emden, Germany. It was published on April 11, 1945 by the Geographical Section, General Staff (GSGS) of the War Office of Great Britain.</p><p>This overprint was referenced from air photographs taken April 10, 1945.</p><p>This overprint utilizes the Nord de Guerre Zone Grid.</p><p>Production information for the overprint is 2M/4/45/3RCE/5857.</p>",1945,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=WWIIMMEmden_1945v1_TIFF"">Access this resource</a> on Scholars Geoportal.</p>",http://images.scholarsportal.info/gis/thumbnails/OpenContent/WWIIMMEmden_1945v1_TIFF.png,Various geospatial formats available.,Public
3261862604,Pipelines and Transmission - Lines (PTL),DMTI Spatial Inc.,Human Environment,Canada,vector,"<p>This layer contains lines of pipelines across Canada. A pipeline is a cylindrical conduit used to convey liquids or gases. Transmission points represents one or more cables used for communication or power transmission.</p><p><b>Note:</b> In 2012, there was a datum change from NAD83 to WGS84.</p>",2001 - 2014,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=3261862604"">Access this resource</a> on Scholars Geoportal.</p>",http://images.scholarsportal.info/gis/thumbnails/DMTI/DMTI_2014_CanMapRL_Topo_PTL_ALL_PROV.png,Various geospatial formats available.,McMaster Students / Staff / Faculty only. Login required for off-campus access.
1866823432,Mississauga 3D Map,"Transportation and Works Department, City of Mississauga",Remote Sensing and Air Photos,Ontario,vector,"<p>City of Mississauga digital mapping data contains very detailed topographic and planning information clipped to the City of Mississauga municipal boundary based on a scale of 1:2,000.</p><p>This data set contains 3D features divided based on Z-Area in AutoCAD format in the City of Mississauga, Ontario. </p>",2016 - 2020,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=1866823432"">Access this resource</a> on Scholars Geoportal.</p>",,Various geospatial formats available.,McMaster Students / Staff / Faculty only. Login required for off-campus access.
270394500,Tower,Ontario Ministry of Natural Resources,Human Environment,Ontario,vector,"<p>This data set is a point coverage that can be used to identify the location of a structure or building that is typically higher than its diameter, and high relative to its surroundings, and is used for a specific purpose such as telecommunications, fire watches, or navigation. This data set includes the following types of towers:</p><li>Communication Tower</li><li>Fire Tower</li><li>Lighthouse</li><li>Lightning Locator</li><li>Meteorological Tower</li><li>Microwave Tower</li><li>Navigation Beacon</li><li>Radio Tower</li><p>Supplementary tables can be used and are available for download from the additional documentation section. Supplementary look-up table descriptions are available in the data description document, which is available for download from the additional documentation section. This layer is part of what was known as the OMNR Fundamental Dataset.</p>",1977 - 2009,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=270394500"">Access this resource</a> on Scholars Geoportal.</p>",http://images.scholarsportal.info/gis/thumbnails/OGDE/OGDE_TOWER.png,Various geospatial formats available.,McMaster Students / Staff / Faculty only. Login required for off-campus access.
681463259,Shorebird surveys in the Queen Elizabeth Islands,Canadian Wildlife Service,Physical Environment,Canada,vector,"<p>The high arctic shorebird surveys collect data about shorebird populations to identify habitat types, breeding, and nesting patterns. These data are part of the International Polar Year (IPY) program.</p><p>Shorebird surveys were conducted in three parts: </p><p> 1. Aerial Surveys: Flight height = 30m, Flight speed = 80 kph. We marked (GPS) locations along the route that were large patches of monotypic habitat (wetlands, uplands: dense veg, uplands: sparse veg, uplands: shrubs, unvegetated).</p><p> 2. “Low and slow” Aerial Surveys: Flight height = 10-15m, Flight speed = 40 kph. Surveys were conducted in large patches of monotypic habitat, particularly wetlands and uplands, dense vegetation, and habitat type was recorded and shorebirds were identified and recorded to species. Transect was marked (GPS) at the beginning and the end. Transect width was 100m on each side. </p><p> 3. Ground Surveys: Surveys were conducted in wetlands and uplands, dense veg, or fine patchworks of the two. Habitat type was recorded and each surveyor walked around for 20-30 minutes, radiating outward from the helicopter. All birds seen or heard were recorded. Start and finish times and an estimate of ground covered were recorded. Location where helicopter landed was marked (GPS). ‘Rope drags’ were done at some ground survey locations. The area surrounding a wetland was systematically covered by both observers with a rope with soft trailers dangling from it stretched between them.</p> <p> [Note: There is no standardized selection process for ‘low and slow’ flights or for ground surveys beyond the requirement for wetlands or areas where wetlands and uplands are present in a fine patchwork.]</p><p> The original data table is available from the Additional Documentation section. Please use with caution. </p>",2007,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=681463259"">Access this resource</a> on Scholars Geoportal.</p>",http://images.scholarsportal.info/gis/thumbnails/OpenContent/OpenContent_IPY_2008_ShorebirdWest_CWS.png,Various geospatial formats available.,Public
1882586248,"Toronto Homicide Data, 1990-2014",Toronto Star,Human Environment,Canada,vector,"<p>Vector point file with names, locations, age and sex of victim, type of homicide and other details about homicides in the City of Toronto, for the years 1990 to 2014. </p> <p>Files are available in comma separated value (.csv) format for individual years.</p>",2015,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=1882586248"">Access this resource</a> on Scholars Geoportal.</p>",http://images.scholarsportal.info/gis/thumbnails/OpenContent/OpenContent_TorontoStar_1990_2014_Homicides.png,Various geospatial formats available.,Public
2099713461,EcoDistrict,Ontario Ministry of Natural Resources,Physical Environment,Ontario,vector,"<p> Revision Note: Please note that this dataset has been revised and is available from the Land Information Ontario (LIO) Warehouse. </p> <p>Ecodistricts each have a characteristic pattern of landscape features with similar climate, soils, and elevation.</p><p>Various systems exist to delineate natural regions based on ecological factors. MNR defines ecological units on the basis of bedrock, climate, physiography and corresponding vegetation, creating an Ecological Land Classification (ELC) system.</p><p>The ELC of Ontario was revised by the ELC Working Group in 2000 to better reflect the ELC system originally developed by Angus Hills (1959 and later revisions). This dataset was revised to take account new information and new technology, while maintaining Hills's original concepts. For further information on the rationale for the revisions, refer to Ecoregions of Ontario Modifications to Angus Hills Site Regions and Districts, Revisions and Rationale, Crins and Uhlig 2000 . In 2002, the spatial data was updated using NRVIS drainage polygon data including islands from Great Lakes, St. Lawrence, and Ottawa River, and more detailed shoreline data. NTS mapping was also used to delineate the northern, eastern (Quebec border), and western (Manitoba border) boundaries of the province. In 2006, the shorelins of the Great Lakes, St. Lawrence, and Ottawa River were removed and the effected polygon boundaries were extended out over the water bodies to the extent of the provincial boundary. This modification was undertaken to provide a more generic data layer which is intended to be used as a selection tool, and as a backdrop upon which evolving and multi scalar hydorology layers may be overlain or intersected. </p>",2007 - 2012,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=2099713461"">Access this resource</a> on Scholars Geoportal.</p>",http://images.scholarsportal.info/gis/thumbnails/OGDE/OGDE_ECODISTR_tablejoin.png,Various geospatial formats available.,McMaster Students / Staff / Faculty only. Login required for off-campus access.
323459,Aerial Cableway Line,DMTI Spatial Inc.,Transportation,Canada,vector,"<p>This layer depicts aerial cableways used for transporting freight or passengers (e.g. gondolas, ski lifts, etc.). The layer also includes data corresponding to the beginning and ending elevation of each feature. </p><p>Supporting documentation is available in the Data Dictionary and User Manual.</p>",2015 - 2023,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=323459"">Access this resource</a> on Scholars Geoportal.</p>",http://images.scholarsportal.info/gis/thumbnails/DMTI/DMTI_2022_CMCS_AerialCablewayLine.png,Various geospatial formats available.,McMaster Students / Staff / Faculty only. Login required for off-campus access.
20219764,Community Boundaries Region,DMTI Spatial Inc.,Human Environment,Canada,vector,"<p>This layer contains polygons representing geographically defined areas identified by a group of interacting people living in a common location. In addition to a common location, the community may be re-enforced by similarities that include shared cultural, ethnic, or moral values. </p><p>Additional tables and supporting documentation are available in the Data Dictionary and User Manual.</p>",2015 - 2023,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=20219764"">Access this resource</a> on Scholars Geoportal.</p>",http://images.scholarsportal.info/gis/thumbnails/DMTI/DMTI_2022_CMCS_CommunityBoundariesRegion.png,Various geospatial formats available.,McMaster Students / Staff / Faculty only. Login required for off-campus access.
818124105,"Species Observation, Locally Tracked",Ontario Ministry of Natural Resources,Utilities,Ontario,vector,<p>This data set is a polygon coverage that can be used to identify local observations of aquatic and terrestrial invasive species collected through the Ontario Ministry of Natural Resources/Ontario Federation of Anglers & Hunters Invading Species Awareness Program. Observations of provincially tracked species are not captured in this class for sensitivity/security reasons.</p><p>Supplementary tables can be used and are available for download from the additional documentation section. This layer is part of what was known as the OMNR Non-Fundamental Dataset.</p>,1998 - 2012,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=818124105"">Access this resource</a> on Scholars Geoportal.</p>",http://images.scholarsportal.info/gis/thumbnails/OGDE/OGDE_SPEOBSLT.png,Various geospatial formats available.,McMaster Students / Staff / Faculty only. Login required for off-campus access.
1709810907,Surficial Geology of Southern Ontario - Line Representation,"Ontario Ministry of Northern Development, Mines and Forestry",Geology,Ontario,vector,"<p>The Surficial Geology of Southern Ontario - Line Representation feature captures oriented line information such as eskers and beaches. Please note that the line coverage is not complete for all of southern Ontario. Please use caution when interpreting data and results.</p> <p>The Surficial Geology of Southern Ontario data set is a GIS based geological map that shows the distribution and characteristics of surficial units across Southern Ontario. It illustrates surficial deposit types, material types, geological features (e.g. drumlins, eskers) and general bedrock types and outcrops. The surficial geology of southern Ontario consists largely of varying types and thicknesses of deposits emplaced primarily during the Quaternary period. These surficial deposits overly a bedrock terrain consisting mainly of Phanerozoic sedimentary rocks that overlie older Precambrian rocks of the Canadian Shield. </p> <p>The data used in generating the map was derived from Quaternary maps, primarily at a scale of 1:50 000, completed by the OGS and Geological Survey of Canada (GSC) for most of southern Ontario over the past 40 years.</p><p>The Surficial Geology of Southern Ontario - Line Representation feature is part of the Surficial Geology of Southern Ontario series. The other features are available on the GeoPortal and can be located by searching the following titles:</p><li>Surficial Geology of Southern Ontario - Moraines</li><li>Surficial Geology of Southern Ontario - Miscellaneous</li><li>Surficial Geology of Southern Ontario - Point Representation</li><li>Surficial Geology of Southern Ontario - Polygon Representation</li><p>Supplementary data can be used and is available for download from the additional documentation section.</p>",2003 - 2010,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=1709810907"">Access this resource</a> on Scholars Geoportal.</p>",http://images.scholarsportal.info/gis/thumbnails/OGDE/OGDE_SGU_2010_LINE.png,Various geospatial formats available.,McMaster Students / Staff / Faculty only. Login required for off-campus access.
2591821396,Geographic Named Extent,Ontario Ministry of Natural Resources,Planning,Ontario,vector,"<p>This data set can be used to identify the extents/ boundaries of geographic features and unincorporated places that have been officially named or which are being considered for official naming. This data set also contains geographical referencing information (type of feature or place, location coordinates, geographic township, municipal and map references) about these features and places and background information behind their official naming (name status, naming date, name origin, naming history, etc).</p><p>Please note that all Geographic Name Extents have yet to be defined and that alignment of the Geographic Name Extent layer with other hydrographic layers is on going.</p><p>Supplementary tables (including a look-up table) can be used and are available for download from the additional documentation section. Supplementary look-up table descriptions are available in the data description document, which is available for download from the additional documentation section. This layer is part of what was known as the OMNR Non-Fundamental Dataset.</p>",1500 - 2011,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=2591821396"">Access this resource</a> on Scholars Geoportal.</p>",http://images.scholarsportal.info/gis/thumbnails/OGDE/OGDE_GELNAME.png,Various geospatial formats available.,McMaster Students / Staff / Faculty only. Login required for off-campus access.
4140792954,"Geographic Attribute File (GAF), 1986 Census",Statistics Canada,Boundaries,Canada,vector,"<p> The Geographic Attribute File is a dataset that contains census geographic information at the Enumeration Area level for all of Canada for the 1986 census. Each record includes geographic coordinates, population and dwelling counts, land area, names, unique identifiers, and geographic codes for linkages with other census boundaries. </p> <p> The original dataset is available from Statistics Canada as a text file (.txt). For viewing in Scholars GeoPortal, the dataset was converted from this original format into a Shapefile format using the point coordinates available for each record. Each point is the population centre of an Enumeration Area. </p> <p> The original data, and other supporting files and documentation, are available as additional downloads from Scholars GeoPortal. </p>",1988,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=4140792954"">Access this resource</a> on Scholars Geoportal.</p>",http://images.scholarsportal.info/gis/thumbnails/DLI/DLI_1986_Census_GAF_Eng_Nat_ea.png,Various geospatial formats available.,Public
23258436,Roads CSD Table,DMTI Spatial Inc.,Transportation,Canada,textTable,<p>This table contains the corresponding historical census subdivision (CSD) values from 1996 to 2011 for each side of the road segment in DMTI's roads layer</p><p>This table can be joined to DMTI’s roads layer via the unique street identifier. Supporting documentation is available in the Data Dictionary and User Manual</p>,2015 - 2023,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=23258436"">Access this resource</a> on Scholars Geoportal.</p>",http://images.scholarsportal.info/gis/thumbnails/DMTI/DMTI_2022_CMCS_RoadsCSDTable.png,Various geospatial formats available.,McMaster Students / Staff / Faculty only. Login required for off-campus access.
1368219070,Bus Transit Points (BTP),DMTI Spatial Inc.,Transportation,Canada,vector,"<p>This layer contains the locations of regional bus stops.</p><p><b>Note:</b>As of 2004, Bus Transit - Points (BTP) was incorporated into Transportation Stops (TRS).</p>",2001 - 2003,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=1368219070"">Access this resource</a> on Scholars Geoportal.</p>",,Various geospatial formats available.,McMaster Students / Staff / Faculty only. Login required for off-campus access.
3378564372,Permit To Take Water,Ontario Ministry of Environment,Human Environment,Ontario,vector,"<p>The Permit to Take Water Database contains information collected from the Ministry of Environment's Permit to Take Water Program. Under this program the Ministry issues permits for water takings that exceed 50,000 Litres a day in accordance with the Ontario Water Resource Act.</p> <p>Companies or organizations who take over 50,000 litres of water/day from a lake, river, stream or groundwater source, must obtain a Permit to Take Water from the Ministry of the Environment –with a few exceptions. Permit holders are legally required to record how much water they take each day.</p> <p>Data includes: <ul> <li>purpose</li> <li>location</li> <li>water source (e.g., ground or surface)</li> <li>maximum amount allowed per day</li> <li>permit number</li> <li>expiry date of the permit</li></ul></p> <p>Please note that this data set contains an outlier. Use caution when interpreting data and results.</p>",1960 - 2013,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=3378564372"">Access this resource</a> on Scholars Geoportal.</p>",http://images.scholarsportal.info/gis/thumbnails/OpenContent/OpenContent_MOE_PTTW.png,Various geospatial formats available.,Public
4254726022,Water Area at 1 Million,Ontario Ministry of Natural Resources,Water Resources,Ontario,vector,"<p>This data set is a Digital GIS Layer illustrating lakes and rivers within Ontario at a scale of 1:1,000,000.</p><p>Please note that this data set is dated and has not been maintained since 1983. It is not intended for high accuracy geo-referencing but rather for approximate locations of features and general information.</p>",1983,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=4254726022"">Access this resource</a> on Scholars Geoportal.</p>",http://images.scholarsportal.info/gis/thumbnails/OGDE/OGDE_1MWATAR.png,Various geospatial formats available.,McMaster Students / Staff / Faculty only. Login required for off-campus access.
1972675626,Forward Sortation Area Boundaries (FSA),DMTI Spatial Inc.,Boundaries,Canada,vector,"<p>The Forward Sortation Area (FSA) boundary product represents the first three characters of a postal code. These digits in a postal code represent specific geographic service areas that are aligned to, and have nested within, the CanMap Local Delivery Units (LDU) polygons.</p><p>Source data refer to Statistics Canada, Standard Geographical Classification (SGC), 2001</p><p><b>Note:</b> In 2012, there was a datum change from NAD83 to WGS84.</p>",2001 - 2014,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=1972675626"">Access this resource</a> on Scholars Geoportal.</p>",http://images.scholarsportal.info/gis/thumbnails/DMTI/DMTI_2014_CanMapRL_Streets_FSA_ALL_PROV.png,Various geospatial formats available.,McMaster Students / Staff / Faculty only. Login required for off-campus access.
66306945,Sand Region,DMTI Spatial Inc.,Physical Environment,Canada,vector,"<p>This layer includes beaches, dunes, and areas of sand in a waterway.</p><p> Additional tables and supporting documentation are available in the Data Dictionary and User Manual.</p>",2015 - 2023,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=66306945"">Access this resource</a> on Scholars Geoportal.</p>",http://images.scholarsportal.info/gis/thumbnails/DMTI/DMTI_2022_CMCS_SandRegion.png,Various geospatial formats available.,McMaster Students / Staff / Faculty only. Login required for off-campus access.
WWIIMMHeinsberg_1944_TIFF,"Heinsberg, Germany. 1:25,000. Map Sheet 4902, Going Map, 1944",Great Britain. War Office. General Staff. Geographical Section.,Historical,Canada,grid,"<p>This is a 1:25,000 scale going map of the region of Heinsberg, Germany. It was published in 1944 by the Geographical Section, General Staff (GSGS) of the War Office of Great Britain.</p><p>This map utilizes the Nord de Guerre grid.</p><p>Production information for the map is SA/9/1909 and 4/11/44/14RE/1909.</p>",1944,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=WWIIMMHeinsberg_1944_TIFF"">Access this resource</a> on Scholars Geoportal.</p>",http://images.scholarsportal.info/gis/thumbnails/OpenContent/WWIIMMHeinsberg_1944_TIFF.png,Various geospatial formats available.,Public
3322146395,Niagara Escarpment Parks and Open Space System (NEPOSS),Ontario Ministry of Natural Resources,Physical Environment,Ontario,vector,"<p>This data set can be used to identify 130 existing and proposed parks and open space areas within the Niagara escarpment parks and open space system, the majority of which are or will be linked by the Bruce Trail.</p><p>The Ministry of Natural Resources coordinates the development and administration of the Niagara Escarpment Parks and Open Space System. The Niagara Escarpment Parks and Open Space System is owned and managed through the continued cooperation of seven conservation authorities, the Ministry of Natural Resources, the Ontario Heritage Trust, the federal Department of the Environment - Parks Canada, the St. Lawrence Seaway Authority, the Niagara Parks Commission, the Royal Botanical Gardens, municipalities and other bodies capable of managing areas in the public interest (e.g. the Bruce Trail Association, local service clubs, approved conservation organizations).</p><p> Please note that the data was originally based on survey plans that varied in scale and quality and, as of 2011, do not line up with the current parcel data and need to be spatially adjusted. This data set is to be used with caution when interpreting data and results.</p><p>Supplementary look-up table descriptions are available in the SNIF Report, which is available for download from the additional documentation section.</p>",2005,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=3322146395"">Access this resource</a> on Scholars Geoportal.</p>",http://images.scholarsportal.info/gis/thumbnails/OGDE/OGDE_NEPOSS.png,Various geospatial formats available.,McMaster Students / Staff / Faculty only. Login required for off-campus access.
522108796,Mississauga Rail Lines,"Transportation and Works Department, City of Mississauga",Transportation,Ontario,vector,"<p>City of Mississauga digital mapping data contains very detailed topographic and planning information clipped to the City of Mississauga municipal boundary based on a scale of 1:2,000.</p><p>This data set contains all the rail lines in the City of Mississauga. </p>",2016 - 2020,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=522108796"">Access this resource</a> on Scholars Geoportal.</p>",http://images.scholarsportal.info/gis/thumbnails/CityOfMississauga/CityOfMississauga_2020_RAIL_LINE.png,Various geospatial formats available.,McMaster Students / Staff / Faculty only. Login required for off-campus access.
356952878,Rail Transit - Points (RTP),DMTI Spatial Inc.,Transportation,Canada,vector,"<p>This layer contains the locations of regional rail transit stops.</p><p><b>Note:</b> As of 2004, Rail Transit - Points (RTP) was incorporated into Transportation Stops (TRS).</p>",2001 - 2003,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=356952878"">Access this resource</a> on Scholars Geoportal.</p>",,Various geospatial formats available.,McMaster Students / Staff / Faculty only. Login required for off-campus access.
2389166820,Mississauga Property Boundaries,"Transportation and Works Department, City of Mississauga",Boundaries,Ontario,vector,"<p>The City of Mississauga digital mapping data contains very detailed topographic and planning information clipped to the City of Mississauga municipal boundary based on a scale of 1:2,000.</p><p>This data set contains polygons of all the property boundaries in the City of Mississauga, Ontario</p>",2016 - 2020,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=2389166820"">Access this resource</a> on Scholars Geoportal.</p>",http://images.scholarsportal.info/gis/thumbnails/CityOfMississauga/CityOfMississauga_2020_Property.png,Various geospatial formats available.,McMaster Students / Staff / Faculty only. Login required for off-campus access.
3688699636,Seed Zone,Ontario Ministry of Natural Resources,Physical Environment,Ontario,vector,"<p>This data set is a polygon coverage that can be used to identify the location of Seed Zones, which were developed to ensure that the variation of climatic parameters (e.g. growing season length) within each zone corresponds with the adaptive variation exhibited by major commercial tree species in the province.</p><p>Seed zones were derived using the Ontario Climate Model, which helped to balance climatic variability and risk within each zone. The seed zones were then made operational by drawing boundaries to coincide with nearby geographic or administrative boundaries.</p><p>For more information, please refer to the Ministry of Natural Resources (MNR) policy directive FOR 06 02 01, which is available for download from the additional documentation section.</p>",1998,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=3688699636"">Access this resource</a> on Scholars Geoportal.</p>",http://images.scholarsportal.info/gis/thumbnails/OGDE/OGDE_SEEDZONE.png,Various geospatial formats available.,McMaster Students / Staff / Faculty only. Login required for off-campus access.
1217727698,Lot Fabric Improved,Ontario Ministry of Natural Resources,Boundaries,Ontario,vector,"<p> Revision Note: Please note that this dataset has been revised and is available from the Land Information Ontario (LIO) Warehouse. </p> <p> A Lot is a surveyed area that is a subdivision within a geographic township. In many townships, lots lose area to road allowances. Lots are land identifying a portion of a Concession within a Geographic Township. The townships, concessions and lots comprise the original township fabric of the Province. This layer is part of what was known as the OMNR Fundamental Dataset.</p>",1977 - 2008,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=1217727698"">Access this resource</a> on Scholars Geoportal.</p>",http://images.scholarsportal.info/gis/thumbnails/OGDE/OGDE_LOTFABRC.png,Various geospatial formats available.,McMaster Students / Staff / Faculty only. Login required for off-campus access.
2499438351,Transportation Stops (TRS),DMTI Spatial Inc.,Transportation,Canada,vector,"<p>Transportation stops Points of Interest (POI) contain rail, bus and subway stops across Canada.</p><p><b>Note:</b> In 2012, there was a datum change from NAD83 to WGS84.</p>",2004 - 2014,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=2499438351"">Access this resource</a> on Scholars Geoportal.</p>",http://images.scholarsportal.info/gis/thumbnails/DMTI/DMTI_2014_CanMapRL_POI_TRS_ALL_PROV.png,Various geospatial formats available.,McMaster Students / Staff / Faculty only. Login required for off-campus access.
WWIIMMOldenburgFlooding_1945_TIFF,"Oldenburg, Germany. 1:250,000. Map Sheet K54, 5th Edition, Flooding Overprint, 26 March 1945",Great Britain. War Office. General Staff. Geographical Section.,Historical,Canada,grid,"<p>This is a 1:250,000 scale map (flooding overprint) of the region of Oldenburg, Germany. It is the fifth edition of this map. It was published on March 26, 1945 by the Geographical Section, General Staff (GSGS) of the War Office of Great Britain.</p><p>Production information for the base map is 3/JAN45/16MRS/852/879. Production information for the overprint is 2/4/45/14MRS/653/1293.</p>",1945,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=WWIIMMOldenburgFlooding_1945_TIFF"">Access this resource</a> on Scholars Geoportal.</p>",http://images.scholarsportal.info/gis/thumbnails/OpenContent/WWIIMMOldenburgFlooding_1945_TIFF.png,Various geospatial formats available.,Public
3843107781,"Census Districts (CD), 1871 Census of Canada","Department of Geography, University of Guelph",Boundaries,Canada,vector,"<p>This data set reconstructs the census compilation and dissemination geography of the 1871 Census of the Canadas, and includes the 206 census districts (CD) of Ontario, Quebec, New Brunswick, and Nova Scotia. </p><p>The database includes records for each of the more than 45,000 industrial establishments counted in the first Census of Canada of April 1871. For each establishment, there are up to 125 variables.</p><p><b>Note:</b> There is a second version of the 1871 census districts available in the GeoPortal, under the same title. These datasets have different publishers/producers and spatial references. In addition, the data contained in this dataset has been significantly revised.</p>",1990 - 1995,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=3843107781"">Access this resource</a> on Scholars Geoportal.</p>",http://images.scholarsportal.info/gis/thumbnails/OpenContent/OpenContent_CANID_1871_CD_Canada.png,Various geospatial formats available.,Public
2827359590,City of Hamilton Orthophoto Imagery 2019,First Base Solutions,Remote Sensing and Air Photos,Ontario,grid,"<p>The 2019 City of Hamilton digital orthophoto mapping data contains cloud-free, leaf-free, 10cm resolution imagery for the area covered by the City of Hamilton, Ontario.</p><p>Aerial imagery was acquired by First Base Solutions Inc. in Spring, 2019. </p>",2019,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=2827359590"">Access this resource</a> on Scholars Geoportal.</p>",http://images.scholarsportal.info/gis/thumbnails/FBSHamilton2019/FBSHamilton2019_TIFF.png,Various geospatial formats available.,McMaster Students / Staff / Faculty only. Login required for off-campus access.
1200331309,Agricultural Resource Inventory (ARI) - 1983,"Ontario Ministry of Agriculture, Food, and Rural Affairs",Farming and Food Production,Ontario,vector,"<p>As of March 2010 the Agricultural Resource Inventory (ARI) is available as a single data set covering Southern Ontario. The ARI is a framework of farmsteads, farm fields, fencerows, ditches, roadways, rough land and riparian areas to create a seamless digital landscape - building from the urban, wetlands and woodlots provincial layers. </p> <p>Through project partnerships with other agencies, all of the county maps have been stitched together to cover Southern Ontario as a single data set. The county data sets have subsequently been replaced by this data set within the Land Information Ontario Warehouse. There are 36 municipalities included in the inventory.</p><p><b>Note:</b> This dataset differs from the ARI - Final dataset (2017), both in terms of coverage area and the way that the data has been classified. The ARI - Final dataset broadly denotes land use, and does not provide information on specific crops or field use.</p>",2003 - 2010,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=1200331309"">Access this resource</a> on Scholars Geoportal.</p>",http://images.scholarsportal.info/gis/thumbnails/OGDE/OGDE_ARI.png,Various geospatial formats available.,McMaster Students / Staff / Faculty only. Login required for off-campus access.
2699626511,Local Delivery Units Region (LDU),DMTI Spatial Inc.,Human Environment,Canada,vector,"<p>The Local Delivery Unit (LDU) boundaries represent the geographic areas pertaining to 6 digit postal codes. </p><p>This boundary file is generated from point addresses. The LDU boundaries allow for a many to many relationship. For example, one postal code may be represented by more than one LDU boundary and one LDU boundary may be associated with multiple postal codes.</p><p>Additional tables and supporting documentation are available in the Data Dictionary and User Manual.</p>",2015 - 2022,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=2699626511"">Access this resource</a> on Scholars Geoportal.</p>",http://images.scholarsportal.info/gis/thumbnails/DMTI/DMTI_2022_CMPCS_LocalDeliveryUnitsRegion.png,Various geospatial formats available.,McMaster Students / Staff / Faculty only. Login required for off-campus access.
