Nid,Title,Year,Author,Format,Who Can Use This Data,URL,Abstract,Metadata,How to Cite This,Scholars Geoportal URL,Geospatial Availability,Geospatial Subjects New,Geospatial Geography,Geospatial Formats,Filepath,field_geospatial_image_alt,field_geospatial_image_title,SGP_id,Projection,Datum,Entry Date,File Location,File Size
,Forward Sortation Areas Region (FSA),2015 - 2017,DMTI Spatial Inc.,Various geospatial formats available.,McMaster Students / Staff / Faculty only. Login required for off-campus access.,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=""3795263911"">Access this resource</a> on Scholars Geoportal.</p>",<p>Forward Sortation Areas (FSA) represent specific geographic service areas pertaining to the first three characters of a postal code. </p><p>Additional tables and supporting documentation are available in the Data Dictionary and User Manual.</p>,,,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=""3795263911"">Access this resource</a> on Scholars Geoportal.</p>",Internet,Human Environment,Canada,vector,http://images.scholarsportal.info/gis/thumbnails/DMTI/DMTI_2017_CMPCS_ForwardSortationAreasRegion.png,,,3795263911,,,,,,,
,London Steps,2009 - 2018,City of London,Various geospatial formats available.,McMaster Students / Staff / Faculty only. Login required for off-campus access.,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=""3829330000"">Access this resource</a> on Scholars Geoportal.</p>","<p>The City of London digital mapping vector data contains very detailed topographic and planning information clipped to the City of London municipal boundary based on a scale of 1:2,000.</p><p>This data set contains the geographic location of steps in the City of London, Ontario.</p>",,,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=""3829330000"">Access this resource</a> on Scholars Geoportal.</p>",Internet,Planning,Ontario,vector,http://images.scholarsportal.info/gis/thumbnails/Western/Western_CityOfLondon_2017_Steps.png,,,3829330000,,,,,,,
,London Trees,2009 - 2018,City of London,Various geospatial formats available.,McMaster Students / Staff / Faculty only. Login required for off-campus access.,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=""335746646"">Access this resource</a> on Scholars Geoportal.</p>","<p>The City of London digital mapping vector data contains very detailed topographic and planning information clipped to the City of London municipal boundary based on a scale of 1:2,000.</p><p>This data set contains the geographic location of trees in the City of London, Ontario.</p>",,,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=""335746646"">Access this resource</a> on Scholars Geoportal.</p>",Internet,Physical Environment,Ontario,vector,http://images.scholarsportal.info/gis/thumbnails/Western/Western_CityOfLondon_2017_Trees.png,,,335746646,,,,,,,
,"Issum, Germany. 1:25,000. Map Sheet 4404, 3rd Edition, Going Map, 12 October 1944",1944 - 2003,Great Britain. War Office. General Staff. Geographical Section.,Various geospatial formats available.,Public,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=""WWIIMMIssumGoing_1944_TIFF"">Access this resource</a> on Scholars Geoportal.</p>","<p>This is a 1:25,000 scale going map of the region of Issum, Germany. It is the third edition of this map, published on October 12, 1944 by the Geographical Section, General Staff (GSGS) of the War Office of Great Britain.</p><p>This overprint utilizes the Nord de Guerre Zone Grid.</p><p>Production information for this overprint is SA/9/2523 and 4/2/25/14RE/2523.</p>",,,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=""WWIIMMIssumGoing_1944_TIFF"">Access this resource</a> on Scholars Geoportal.</p>",Internet,Indexes and Grids,Ontario,grid,http://images.scholarsportal.info/gis/thumbnails/OpenContent/WWIIMMIssumGoing_1944_TIFF.png,,,WWIIMMIssumGoing_1944_TIFF,,,,,,,
,Southwestern Ontario Orthophotography Project (SWOOP) 2015 Digital Terrain Model (DTM),2017 - 2014,Ontario Ministry of Natural Resources,Various geospatial formats available.,Public,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=""4281528104"">Access this resource</a> on Scholars Geoportal.</p>",<p>The SWOOP 2015 DTM is a 2m raster elevation product that was generated from the SWOOP 2015 Classified LAS. </p><p>DTM is used for referencing elevations for mapping or engineering work and can be used to generate contours for the same. </p>,,,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=""4281528104"">Access this resource</a> on Scholars Geoportal.</p>",Internet,Remote Sensing and Air Photos,Ontario,grid,http://images.scholarsportal.info/gis/thumbnails/OpenContent/OpenContent_LIO_DTM_SWOOP2015.png,,,4281528104,,,,,,,
,"Terelle, Italy. 1:25,000. Map Sheet 160-1 SW, 1st Edition, Defence Overprint, 10 April 1944",1944 - 2014,Great Britain. War Office. General Staff. Geographical Section.,Various geospatial formats available.,Public,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=""WWIIMMTerelle_1944_TIFF"">Access this resource</a> on Scholars Geoportal.</p>","<p>This is a 1:25,000 scale map (defence overprint) of the region of Terelle, Italy. It is the first edition of this map, published on April 10, 1944 by the Geographical Section, General Staff (GSGS) of the War Office of Great Britain.</p><p>This overprint utilizes the South Italy Grid.</p>",,,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=""WWIIMMTerelle_1944_TIFF"">Access this resource</a> on Scholars Geoportal.</p>",Internet,Indexes and Grids,Canada,grid,http://images.scholarsportal.info/gis/thumbnails/OpenContent/WWIIMMTerelle_1944_TIFF.png,,,WWIIMMTerelle_1944_TIFF,,,,,,,
,Forest Resources Inventory Status,2011 - 2018,LIO Support,Various geospatial formats available.,Public,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=""c7b4c232-7ce6-415b-9154-9e7174087641"">Access this resource</a> on Scholars Geoportal.</p>","This layer provides the general current production status of all Forest Resources Inventory (FRI) units in the province of Ontario. It also indicates the availability of digital inventories from the Land Information Ontario Warehouse (LIOW) as structured (Forest Cover data class) and packaged (zip file) products through the Land Information Data Subscription (LIDS) service.
----------
It is important to note that forest inventories are differentiated by the following two versions or products: 
1) Forest Resources Inventory (FRI): 
This is the initial or first new data capture version of the forest resource inventory for a unit that is delivered to OMNR Districts and Sustainable Forest Licence (SFL) holders. In most cases, it involves the complete re-inventory of the forested land within a unit. It provides a basis for planning inventories described below.
---
2) Planning Composite Inventory (PCI):
Once delivered, the FRI (1) is updated by OMNR Districts and Forest Companies for Forest Management Planning purposes. Spatial and attribute data are updated on an as-required or scheduled basis to reflect changes to the forest landscape (e.g. natural disturbances, harvesting and regeneration). The planning inventory contains additional attributes and information that conform to Forest Information Manual (FIM) standards to support the forest management planning process.
----------
Note: The majority of FRI unit boundaries represented in this layer reflects, and are kept current to the latest version of the Forest Management Unit boundary layer.
----------
For additional information, refer to the NRVIS User Guide for this layer that is available for download on the Land Information Ontario (LIO) website Data in the Warehouse page.
Legislated or Legal Authority for Collection: Supports the Forest Information Manual (FIM) and provides various MNR business areas with fundamental forest inventory information needed to met their program mandates.
Additional Time Period Information: Information regarding the availability of FRI Products will be kept current in this layer as they are made available.
Additional Metadata Location: User Guide for this layer can be downloaded from the LIO Data in the Warehouse page
Additional Metadata: http://www.mnr.gov.on.ca/en/Business/LIO/2ColumnSubPage/STEL02_168199.html",,,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=""c7b4c232-7ce6-415b-9154-9e7174087641"">Access this resource</a> on Scholars Geoportal.</p>",Internet,Physical Environment, ,,https://www.javacoeapp.lrc.gov.on.ca/geonetwork/srv/en/resources.get.thumbnail?id=1308&access=public&fname=FRI_Status_Sept2018.png,,,c7b4c232-7ce6-415b-9154-9e7174087641,,,,,,,
,London Unknown Parking Lot Centroids,2009 - 2015,City of London,Various geospatial formats available.,McMaster Students / Staff / Faculty only. Login required for off-campus access.,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=""2627292043"">Access this resource</a> on Scholars Geoportal.</p>","<p>The City of London digital mapping vector data contains very detailed topographic and planning information clipped to the City of London municipal boundary based on a scale of 1:2,000.</p><p>This data set contains the geographic location of unknown parking lot centroids in the City of London, Ontario.</p><p><i>Note: As of 2016, this dataset was incorporated into the <b>Parking Lot Points</b> dataset.</i></p>",,,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=""2627292043"">Access this resource</a> on Scholars Geoportal.</p>",Internet,Transportation,Ontario,vector,http://images.scholarsportal.info/gis/thumbnails/Western/Western_CityOfLondon_2015_pkngunknownpt.png,,,2627292043,,,,,,,
,London Transmission Lines,2009 - 2018,City of London,Various geospatial formats available.,McMaster Students / Staff / Faculty only. Login required for off-campus access.,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=""3888167700"">Access this resource</a> on Scholars Geoportal.</p>","<p>The City of London digital mapping vector data contains very detailed topographic and planning information clipped to the City of London municipal boundary based on a scale of 1:2,000.</p><p>This data set contains the geographic location of transmission lines in the City of London, Ontario.</p>",,,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=""3888167700"">Access this resource</a> on Scholars Geoportal.</p>",Internet,Utilities,Ontario,vector,http://images.scholarsportal.info/gis/thumbnails/Western/Western_CityOfLondon_2017_ElectricalTransmissionLines.png,,,3888167700,,,,,,,
,"Ijmuiden, Holland. 1:25,000. Map Sheet 348, Defence Overprint, 12 April 1945",1945 - 2008,United States. Army Map Service,Various geospatial formats available.,Public,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=""WWIIMMIjmuiden_1945_TIFF"">Access this resource</a> on Scholars Geoportal.</p>","<p>This is a 1:25,000 scale map (defence overprint) of the region of Ijmuiden, Holland. It was published on April 12, 1945 by the Army Map Service of the United States Armed Forces.</p><p>This overprint utilizes the Nord de Guerre Zone Grid (Blue).</p><p>Production information for the overprint is 5/APR45/515RE/903/1321.</p>",,,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=""WWIIMMIjmuiden_1945_TIFF"">Access this resource</a> on Scholars Geoportal.</p>",Internet,Indexes and Grids,Ontario,grid,http://images.scholarsportal.info/gis/thumbnails/OpenContent/WWIIMMIjmuiden_1945_TIFF.png,,,WWIIMMIjmuiden_1945_TIFF,,,,,,,
,"Arnhem East, Holland. 1:12,500. Map Sheet 6 N.W./3, Emergency Edition, March 1945",1945 - 2003,Canada. Royal Canadian Engineers,Various geospatial formats available.,Public,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=""WWIIMMArnhemEast_1945_TIFF"">Access this resource</a> on Scholars Geoportal.</p>","<p>This is a 1:12,500 scale map of the region of Arnhem East, Holland. It is an emergency edition of this map, compiled and published in March 1945 by the Royal Canadian Engineers.</p><p>Production information for the map is 5M/3/45/3RCE/5730.</p>",,,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=""WWIIMMArnhemEast_1945_TIFF"">Access this resource</a> on Scholars Geoportal.</p>",Internet,Indexes and Grids, ,grid,http://images.scholarsportal.info/gis/thumbnails/OpenContent/WWIIMMArnhemEast_1945_TIFF.png,,,WWIIMMArnhemEast_1945_TIFF,,,,,,,
,"Cleve, Germany. 1:12,500. Map Sheet 4202/2, 1st Edition, Defence Overprint, 2 February 1945",1945 - 2015,Canada. Royal Canadian Engineers,Various geospatial formats available.,Public,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=""WWIIMMCleve_1945_TIFF"">Access this resource</a> on Scholars Geoportal.</p>","<p>This is a 1:12,500 scale map (defence overprint) of the region of Cleve, Germany. It is the first edition of this map, published on February 2, 1945 by the Royal Canadian Engineers.</p><p>This overprint utilizes the Nord de Guerre Zone Grid (Blue) and is referenced from air photographs taken January 24, 1945, and ground information taken January 31, 1945.</p><p>Production information for the map is 8M/1/45/3RCE/5556. Production information for the overprint is 8M/2/45/3RCE/5611.</p>",,,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=""WWIIMMCleve_1945_TIFF"">Access this resource</a> on Scholars Geoportal.</p>",Internet,Indexes and Grids, ,grid,http://images.scholarsportal.info/gis/thumbnails/OpenContent/WWIIMMCleve_1945_TIFF.png,,,WWIIMMCleve_1945_TIFF,,,,,,,
,London Street Centrelines,2009 - 2018,City of London,Various geospatial formats available.,McMaster Students / Staff / Faculty only. Login required for off-campus access.,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=""3999842339"">Access this resource</a> on Scholars Geoportal.</p>","<p>The City of London digital mapping vector data contains very detailed topographic and planning information clipped to the City of London municipal boundary based on a scale of 1:2,000.</p><p>This data set represents the streets in the City of London, Ontario as linear features.</p>",,,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=""3999842339"">Access this resource</a> on Scholars Geoportal.</p>",Internet,Transportation,Ontario,vector,http://images.scholarsportal.info/gis/thumbnails/Western/Western_CityOfLondon_2017_SingleStreetCentreline.png,,,3999842339,,,,,,,
,"Geldern, Eastern Holland. 1:25,000. Map Sheet 4403, 3rd Edition, Defence Overprint, 6 February 1945",1945 - 2014,United States. Army Map Service,Various geospatial formats available.,Public,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=""WWIIMMGeldern_02061945_TIFF"">Access this resource</a> on Scholars Geoportal.</p>","<p>This is a 1:25,000 scale map (defence overprint) of the region of Geldern, Eastern Holland. It is the third edition of this map, published on February 6, 1945 by the Army Map Service of the United States Armed Forces.</p><p>This overprint was referenced from air photographs taken January 14, 1945, and utilizes the Nord de Guerre Zone Grid (Blue).</p><p>Production information for the base map is 10M/1/45/3RCE/5557.</p><p>Production information for the overprint is 5M/2/45/3RCE/5611.</p>",,,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=""WWIIMMGeldern_02061945_TIFF"">Access this resource</a> on Scholars Geoportal.</p>",Internet,Indexes and Grids,Canada,grid,http://images.scholarsportal.info/gis/thumbnails/OpenContent/WWIIMMGeldern_02061945_TIFF.png,,,WWIIMMGeldern_02061945_TIFF,,,,,,,
,"Zutphen, Eastern Holland. 1:25,000. Map Sheet 3803, 2nd Edition, Geological Overprint, 1944",1944 - 1983,United States. Army Map Service,Various geospatial formats available.,Public,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=""WWIIMMZutphen_1944_TIFF"">Access this resource</a> on Scholars Geoportal.</p>","<p>This is a 1:25,000 scale map (geological overprint) of the region of Bathmen, Eastern Holland. It is the second edition of this map, published in 1944 by the Army Map Service of the United States Armed Forces.</p><p>This overprint utilizes the Nord de Guerre Zone Grid (Blue).</p>",,,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=""WWIIMMZutphen_1944_TIFF"">Access this resource</a> on Scholars Geoportal.</p>",Internet,Indexes and Grids,Ontario,grid,http://images.scholarsportal.info/gis/thumbnails/OpenContent/WWIIMMZutphen_1944_TIFF.png,,,WWIIMMZutphen_1944_TIFF,,,,,,,
,London Contour Lines,2009 - 2018,City of London,Various geospatial formats available.,McMaster Students / Staff / Faculty only. Login required for off-campus access.,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=""1139595442"">Access this resource</a> on Scholars Geoportal.</p>","<p>The City of London digital mapping vector data contains very detailed topographic and planning information clipped to the City of London municipal boundary based on a scale of 1:2,000.</p><p>This data set contains the geographic location of contour lines in the City of London, Ontario.</p>",,,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=""1139595442"">Access this resource</a> on Scholars Geoportal.</p>",Internet,Topography,Ontario,vector,http://images.scholarsportal.info/gis/thumbnails/Western/Western_CityOfLondon_2017_Contours.png,,,1139595442,,,,,,,
,London Silos,2016 - 2018,City of London,Various geospatial formats available.,McMaster Students / Staff / Faculty only. Login required for off-campus access.,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=""3228975299"">Access this resource</a> on Scholars Geoportal.</p>","<p>The City of London digital mapping vector data contains very detailed topographic and planning information clipped to the City of London municipal boundary based on a scale of 1:2,000.</p><p>This data set contains the geographic location of silos in the City of London, Ontario.</p><p><i>Note: Formerly part of the <b>London Structures (Lines) / London Building Outlines</b> dataset.</i></p>",,,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=""3228975299"">Access this resource</a> on Scholars Geoportal.</p>",Internet,Human Environment,Ontario,vector,http://images.scholarsportal.info/gis/thumbnails/Western/Western_CityOfLondon_2017_Silos.png,,,3228975299,,,,,,,
,London Petroleum Tanks,2009 - 2015,City of London,Various geospatial formats available.,McMaster Students / Staff / Faculty only. Login required for off-campus access.,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=""2543209705"">Access this resource</a> on Scholars Geoportal.</p>","<p>The City of London digital mapping vector data contains very detailed topographic and planning information clipped to the City of London municipal boundary based on a scale of 1:2,000.</p><p>This data set contains the geographic location of petroleum tanks in the City of London, Ontario.</p><p><i>Note: As of 2016, this dataset was incorporated into the <b>London Tanks</b> dataset.</i></p>",,,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=""2543209705"">Access this resource</a> on Scholars Geoportal.</p>",Internet,Human Environment,Ontario,vector,http://images.scholarsportal.info/gis/thumbnails/Western/Western_CityOfLondon_2015_pettanklin.png,,,2543209705,,,,,,,
,"Krannenburg, Germany. 1:12,500. Map Sheet 4202/1, 1st Edition, Defence Overprint, 17 January 1945",1945 - 2014,Canada. Royal Canadian Engineers,Various geospatial formats available.,Public,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=""WWIIMMKranenburg_01171945_TIFF"">Access this resource</a> on Scholars Geoportal.</p>","<p>This is a 1:12,500 scale map (defence overprint) of the region of Krannenburg, Germany. It is the first edition of this map, published on January 17, 1945 by the Royal Canadian Engineers.</p><p>This overprint was referenced from air photographs taken January 14, 1945 and ground information taken January 14, 1945, and it utilizes the Nord de Guerre Zone Grid (Blue).</p><p>Production information for the base map is 8M/1/45/3RCE/5356. Production information for the overprint is 7500/1/45/3RCE/5570.</p>",,,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=""WWIIMMKranenburg_01171945_TIFF"">Access this resource</a> on Scholars Geoportal.</p>",Internet,Indexes and Grids, ,grid,http://images.scholarsportal.info/gis/thumbnails/OpenContent/WWIIMMKranenburg_01171945_TIFF.png,,,WWIIMMKranenburg_01171945_TIFF,,,,,,,
,Rail Stop - Points (RSP),2002 - 2003,DMTI Spatial Inc.,Various geospatial formats available.,McMaster Students / Staff / Faculty only. Login required for off-campus access.,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=""1839912925"">Access this resource</a> on Scholars Geoportal.</p>","<p>This layer contains the locations of regional rail transit stops.</p><p><b>Note:</b> As of 2004, Rail Stop - Points (RSP) was incorporated into Transportation Stops (TRS).</p>",,,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=""1839912925"">Access this resource</a> on Scholars Geoportal.</p>",Internet,Transportation,Canada,vector,,,,1839912925,,,,,,,
,"Deventer, Eastern Holland. 1:25,000. Map Sheet 3702, 1st Edition, Geological Overprint, 1944",1944 - 2017,United States. Army Map Service,Various geospatial formats available.,Public,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=""WWIIMMDeventer_1944_TIFF"">Access this resource</a> on Scholars Geoportal.</p>","<p>This is a 1:25,000 scale map (geological overprint) of the region of Deventer, Eastern Holland. It is the first edition of this map, published in 1944 by the Army Map Service of the United States Armed Forces.</p><p>This overprint utilizes the Nord de Guerre Zone Grid (Blue).</p><p>Production information for the map is 1/NOV44/15MRS/444/598A.</p>",,,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=""WWIIMMDeventer_1944_TIFF"">Access this resource</a> on Scholars Geoportal.</p>",Internet,Indexes and Grids, ,grid,http://images.scholarsportal.info/gis/thumbnails/OpenContent/WWIIMMDeventer_1944_TIFF.png,,,WWIIMMDeventer_1944_TIFF,,,,,,,
,"Blitterswijk, Eastern Holland. 1:25,000. Map Sheet 4402, 3rd Edition, Defence Overprint, 6 February 1945",1945 - 2011,United States. Army Map Service,Various geospatial formats available.,Public,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=""WWIIMMBlitterswijk_1945_TIFF"">Access this resource</a> on Scholars Geoportal.</p>","<p>This is a 1:25,000 scale map (defence overprint) of the region of Blitterswijk, Eastern Holland. It is the third edition of this map, published on February 6, 1945 by the Army Map Service of the United States Armed Forces.</p><p>This overprint was referenced from air photographs taken January 14, 1945, and utilizes the Nord de Guerre Zone Grid (Blue).</p><p>Production information for the base map is 5M/1/45/8RCE/5608. Production information for the overprint is 4M/2/45/3RCE/5611.</p>",,,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=""WWIIMMBlitterswijk_1945_TIFF"">Access this resource</a> on Scholars Geoportal.</p>",Internet,Indexes and Grids, ,grid,http://images.scholarsportal.info/gis/thumbnails/OpenContent/WWIIMMBlitterswijk_1945_TIFF.png,,,WWIIMMBlitterswijk_1945_TIFF,,,,,,,
,"Mississauga Digital Orthoimagery, 1975",1975 - 2014,City of Mississauga Transportation and Works Department,Various geospatial formats available.,McMaster Students / Staff / Faculty only. Login required for off-campus access.,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=""2477532787"">Access this resource</a> on Scholars Geoportal.</p>","<p>This City of Mississauga aerial photography covers the area of Mississauga. These photos are in black and white, and were taken in May of 1975 by the Northway-Photomap Inc at a scale of 1:12,000.</p> <p>The first aerial surveys of Mississauga were undertaken in 1944. Since then, the city has produced aerial photography every five to ten years until 2002, when it became annual.</p> <p>This data set contains the lower-resolution JPG version of the imagery for view, and a high-resolution ECW version for direct download. It is recommended to use the low-res image considering the size of the high-res version.</p>",,,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=""2477532787"">Access this resource</a> on Scholars Geoportal.</p>",Internet,Remote Sensing and Air Photos,Ontario,grid,http://images.scholarsportal.info/gis/thumbnails/CityOfMississauga/CityOfMississauga_1975.png,,,2477532787,,,,,,,
,"Calcar, Germany. 1:25,000. Map Sheet 4203, 2nd Edition, Defence Overprint, 16 December 1944",1944 - 2017,Great Britain. War Office. General Staff. Geographical Section.,Various geospatial formats available.,Public,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=""WWIIMMCalcar_1944_TIFF"">Access this resource</a> on Scholars Geoportal.</p>","<p>This is a 1:25,000 scale map (defence overprint) of the region of Calcar, Germany. It is the second edition of this map, published on December 16, 1944 by by the Geographical Section, General Staff (GSGS) of the War Office of Great Britain.</p><p>This overprint was referenced from air photographs taken December 14, 1944, and utilizes the Nord de Guerre Zone Grid.</p><p>Production information for the overprint is 2M/12/44/3RCE/5481.</p>",,,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=""WWIIMMCalcar_1944_TIFF"">Access this resource</a> on Scholars Geoportal.</p>",Internet,Indexes and Grids,Canada,grid,http://images.scholarsportal.info/gis/thumbnails/OpenContent/WWIIMMCalcar_1944_TIFF.png,,,WWIIMMCalcar_1944_TIFF,,,,,,,
,London Rail Segments,2009 - 2015,City of London,Various geospatial formats available.,McMaster Students / Staff / Faculty only. Login required for off-campus access.,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=""3421789997"">Access this resource</a> on Scholars Geoportal.</p>","<p>The City of London digital mapping vector data contains very detailed topographic and planning information clipped to the City of London municipal boundary based on a scale of 1:2,000.</p><p>This data set contains the geographic location of rail segments in the City of London, Ontario.</p><p><i>Note: As of 2016, this dataset was incorporated into the <b>London Railways</b> dataset. </i></p>",,,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=""3421789997"">Access this resource</a> on Scholars Geoportal.</p>",Internet,Transportation,Ontario,vector,http://images.scholarsportal.info/gis/thumbnails/Western/Western_CityOfLondon_2015_rrvslin.png,,,3421789997,,,,,,,
,Transit Line,2017 - 2013,DMTI Spatial Inc.,Various geospatial formats available.,McMaster Students / Staff / Faculty only. Login required for off-campus access.,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=""4199046291"">Access this resource</a> on Scholars Geoportal.</p>","<p>This layer indicates all the rail lines in Canada that are part of an urban transit system. This includes structures like rail tunnels and bridges.</p><p> Additional tables and supporting documentation are available in the Data Dictionary and User Manual.</p><p><b><u>Note:</u></b> Prior to 2017, this dataset was included in the RailAndTransitLine layer.</p>",,,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=""4199046291"">Access this resource</a> on Scholars Geoportal.</p>",Internet,Transportation,Canada,vector,http://images.scholarsportal.info/gis/thumbnails/DMTI/DMTI_2017_CMCS_TransitLine.png,,,4199046291,,,,,,,
,Transportation Related - Points (TAP),2001 - 2003,DMTI Spatial Inc.,Various geospatial formats available.,McMaster Students / Staff / Faculty only. Login required for off-campus access.,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=""1980717121"">Access this resource</a> on Scholars Geoportal.</p>","<p>This layer includes features (points) relating to the transportation sector. Features in this layer include, but are not limited to heliports, cranes, lookout towers, and air navigation hazards.</p><p><b>Note:</b>This dataset was discontinued as of 2004.</p>",,,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=""1980717121"">Access this resource</a> on Scholars Geoportal.</p>",Internet,Transportation,Canada,vector,,,,1980717121,,,,,,,
,London Masts,2009 - 2018,City of London,Various geospatial formats available.,McMaster Students / Staff / Faculty only. Login required for off-campus access.,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=""4013099551"">Access this resource</a> on Scholars Geoportal.</p>","<p>The City of London digital mapping vector data contains very detailed topographic and planning information clipped to the City of London municipal boundary based on a scale of 1:2,000.</p><p>This data set contains the geographic location of cell phone masts in the City of London, Ontario.</p>",,,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=""4013099551"">Access this resource</a> on Scholars Geoportal.</p>",Internet,Utilities,Ontario,vector,http://images.scholarsportal.info/gis/thumbnails/Western/Western_CityOfLondon_2017_Masts.png,,,4013099551,,,,,,,
,"Macerata Feltria, Italy. 1:25,000. Map Sheet 108-11 NE, 1st Edition, Defence Overprint, 12 August 1944",1944 - 2017,Great Britain. War Office. General Staff. Geographical Section.,Various geospatial formats available.,Public,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=""WWIIMMMacerataFeltria_1944_TIFF"">Access this resource</a> on Scholars Geoportal.</p>","<p>This is a 1:25,000 scale map (defence overprint) of the region of Macerata Feltria, Italy. It is the first edition of this map, published on August 12, 1944 by the Geographical Section, General Staff (GSGS) of the War Office of Great Britain.</p><p>This overprint was referenced from air photographs taken August 3, 1944, and utilizes the North Italy Grid.</p>",,,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=""WWIIMMMacerataFeltria_1944_TIFF"">Access this resource</a> on Scholars Geoportal.</p>",Internet,Indexes and Grids,Canada,grid,http://images.scholarsportal.info/gis/thumbnails/OpenContent/WWIIMMMacerataFeltria_1944_TIFF.png,,,WWIIMMMacerataFeltria_1944_TIFF,,,,,,,
,London Driveways,2016 - 2018,City of London,Various geospatial formats available.,McMaster Students / Staff / Faculty only. Login required for off-campus access.,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=""3940030391"">Access this resource</a> on Scholars Geoportal.</p>","<p>The City of London digital mapping vector data contains very detailed topographic and planning information clipped to the City of London municipal boundary based on a scale of 1:2,000.</p><p>This data set contains the geographic location of driveways in the City of London, Ontario.</p><p><i>Note: Formerly part of the <b>London Parking Lots and Access Ways</b> dataset.</i></p>",,,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=""3940030391"">Access this resource</a> on Scholars Geoportal.</p>",Internet,Transportation,Ontario,vector,http://images.scholarsportal.info/gis/thumbnails/Western/Western_CityOfLondon_2017_Driveways.png,,,3940030391,,,,,,,
