Nid,Title,Year,Author,Format,Who Can Use This Data,URL,Abstract,Metadata,How to Cite This,Scholars Geoportal URL,Geospatial Availability,Geospatial Subjects New,Geospatial Geography,Geospatial Formats,Filepath,field_geospatial_image_alt,field_geospatial_image_title,SGP_id,Projection,Datum,Entry Date,File Location,File Size
23049,"Rees, Germany. 1:25,000. Map Sheet 4204, 2nd Edition, Defence Overprint, 18 December 1944",1944,Great Britain. War Office. General Staff. Geographical Section.,Various geospatial formats available.,,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=WWIIMMRees_1944_TIFF"">Access this resource</a> on Scholars Geoportal.</p>","<p>This is a 1:25,000 scale map (defence overprint) of the region of Rees, Germany. It is the second edition of this map and the first revision of the defence overprint, published on December 18, 1944 by the Geographical Section, General Staff (GSGS) of the War Office of Great Britain.</p><p>This overprint was referenced from air photographs taken December 15, 1944 and utilizes the Nord de Guerre Zone Grid.</p><p>Production information for the overprint is 2M/12/44/3RCE/5489.</p>","<p>Great Britain. War Office. General Staff. Geographical Section. <em>Rees, Germany. 1:25,000. Map Sheet 4204, 2nd Edition, Defence Overprint, 18 December 1944</em> [digital resource: Grid]. Great Britain. War Office. General Staff. Geographical Section., 1944. Retrieved from http://geo.scholarsportal.info/#r/details/_uri@=WWIIMMRees_1944_TIFF.</p>",,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=WWIIMMRees_1944_TIFF"">Access this resource</a> on Scholars Geoportal.</p>",Internet,Historical,Ontario,Grid||Raster,https://library.mcmaster.ca/sites/default/files/geospatial/WWIIMMRees_1944_TIFF.png,,,,,,,,
23051,"Port of Rouen, France. 1:15,000. Map Sheet CB 4096 J, GSGS Misc. 68, March 1943",1943,Great Britain. War Office. Inter-Service Topographical Department,Various geospatial formats available.,,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=WWIIMMPortofRouen_1943_TIFF"">Access this resource</a> on Scholars Geoportal.</p>","<p>This is a 1:15,000 scale map of the Port of Rouen, France. It was published in March 1943 by the Inter-Service Topographical Department of the War office of Great Britain, under the superintendence of Vice-Admiral Sir John Edgell, KBE CB, Hydrographer.</p><p>This map is GSGS Miscellaneous (Misc) Map 68.</p>","<p>Great Britain. War Office. Inter-Service Topographical Department. <em>Port of Rouen, France. 1:15,000. Map Sheet CB 4096 J, GSGS Misc. 68, March 1943</em> [digital resource: Grid]. Great Britain. War Office. Inter-Service Topographical Department, 1943. Retrieved from http://geo.scholarsportal.info/#r/details/_uri@=WWIIMMPortofRouen_1943_TIFF.</p>",,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=WWIIMMPortofRouen_1943_TIFF"">Access this resource</a> on Scholars Geoportal.</p>",Internet,Historical,Canada,Grid||Raster,https://library.mcmaster.ca/sites/default/files/geospatial/WWIIMMPortofRouen_1943_TIFF.png,,,,,,,,
23055,"Issum, Germany. 1:25,000. Map Sheet 4404, 3rd Edition, Going Map, 12 October 1944",1944,Great Britain. War Office. General Staff. Geographical Section.,Various geospatial formats available.,,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=WWIIMMIssumGoing_1944_TIFF"">Access this resource</a> on Scholars Geoportal.</p>","<p>This is a 1:25,000 scale going map of the region of Issum, Germany. It is the third edition of this map, published on October 12, 1944 by the Geographical Section, General Staff (GSGS) of the War Office of Great Britain.</p><p>This overprint utilizes the Nord de Guerre Zone Grid.</p><p>Production information for this overprint is SA/9/2523 and 4/2/25/14RE/2523.</p>","<p>Great Britain. War Office. General Staff. Geographical Section. <em>Issum, Germany. 1:25,000. Map Sheet 4404, 3rd Edition, Going Map, 12 October 1944</em> [digital resource: Grid]. Great Britain. War Office. General Staff. Geographical Section., 1944. Retrieved from http://geo.scholarsportal.info/#r/details/_uri@=WWIIMMIssumGoing_1944_TIFF.</p>",,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=WWIIMMIssumGoing_1944_TIFF"">Access this resource</a> on Scholars Geoportal.</p>",Internet,Historical,Canada,Grid||Raster,https://library.mcmaster.ca/sites/default/files/geospatial/WWIIMMIssumGoing_1944_TIFF.png,,,,,,,,
23058,"Terelle, Italy. 1:25,000. Map Sheet 160-1 SW, 1st Edition, Defence Overprint, 10 April 1944",1944,Great Britain. War Office. General Staff. Geographical Section.,Various geospatial formats available.,,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=WWIIMMTerelle_1944_TIFF"">Access this resource</a> on Scholars Geoportal.</p>","<p>This is a 1:25,000 scale map (defence overprint) of the region of Terelle, Italy. It is the first edition of this map, published on April 10, 1944 by the Geographical Section, General Staff (GSGS) of the War Office of Great Britain.</p><p>This overprint utilizes the South Italy Grid.</p>","<p>Great Britain. War Office. General Staff. Geographical Section. <em>Terelle, Italy. 1:25,000. Map Sheet 160-1 SW, 1st Edition, Defence Overprint, 10 April 1944</em> [digital resource: Grid]. Great Britain. War Office. General Staff. Geographical Section., 1944. Retrieved from http://geo.scholarsportal.info/#r/details/_uri@=WWIIMMTerelle_1944_TIFF.</p>",,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=WWIIMMTerelle_1944_TIFF"">Access this resource</a> on Scholars Geoportal.</p>",Internet,Historical,Canada,Grid||Raster,https://library.mcmaster.ca/sites/default/files/geospatial/WWIIMMTerelle_1944_TIFF.png,,,,,,,,
23061,"Ijmuiden, Holland. 1:25,000. Map Sheet 348, Defence Overprint, 12 April 1945",1945,United States. Army Map Service,Various geospatial formats available.,,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=WWIIMMIjmuiden_1945_TIFF"">Access this resource</a> on Scholars Geoportal.</p>","<p>This is a 1:25,000 scale map (defence overprint) of the region of Ijmuiden, Holland. It was published on April 12, 1945 by the Army Map Service of the United States Armed Forces.</p><p>This overprint utilizes the Nord de Guerre Zone Grid (Blue).</p><p>Production information for the overprint is 5/APR45/515RE/903/1321.</p>","<p>United States. Army Map Service. <em>Ijmuiden, Holland. 1:25,000. Map Sheet 348, Defence Overprint, 12 April 1945</em> [digital resource: Grid]. United States. Army Map Service, 1945. Retrieved from http://geo.scholarsportal.info/#r/details/_uri@=WWIIMMIjmuiden_1945_TIFF.</p>",,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=WWIIMMIjmuiden_1945_TIFF"">Access this resource</a> on Scholars Geoportal.</p>",Internet,Historical,Ontario,Grid||Raster,https://library.mcmaster.ca/sites/default/files/geospatial/WWIIMMIjmuiden_1945_TIFF.png,,,,,,,,
23063,"Arnhem East, Holland. 1:12,500. Map Sheet 6 N.W./3, Emergency Edition, March 1945",1945,Canada. Royal Canadian Engineers,Various geospatial formats available.,,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=WWIIMMArnhemEast_1945_TIFF"">Access this resource</a> on Scholars Geoportal.</p>","<p>This is a 1:12,500 scale map of the region of Arnhem East, Holland. It is an emergency edition of this map, compiled and published in March 1945 by the Royal Canadian Engineers.</p><p>Production information for the map is 5M/3/45/3RCE/5730.</p>","<p>Canada. Royal Canadian Engineers. <em>Arnhem East, Holland. 1:12,500. Map Sheet 6 N.W./3, Emergency Edition, March 1945</em> [digital resource: Grid]. Canada. Royal Canadian Engineers, 1945. Retrieved from http://geo.scholarsportal.info/#r/details/_uri@=WWIIMMArnhemEast_1945_TIFF.</p>",,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=WWIIMMArnhemEast_1945_TIFF"">Access this resource</a> on Scholars Geoportal.</p>",Internet,Historical,Canada,Grid||Raster,https://library.mcmaster.ca/sites/default/files/geospatial/WWIIMMArnhemEast_1945_TIFF.png,,,,,,,,
23064,"Cleve, Germany. 1:12,500. Map Sheet 4202/2, 1st Edition, Defence Overprint, 2 February 1945",1945,Canada. Royal Canadian Engineers,Various geospatial formats available.,,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=WWIIMMCleve_1945_TIFF"">Access this resource</a> on Scholars Geoportal.</p>","<p>This is a 1:12,500 scale map (defence overprint) of the region of Cleve, Germany. It is the first edition of this map, published on February 2, 1945 by the Royal Canadian Engineers.</p><p>This overprint utilizes the Nord de Guerre Zone Grid (Blue) and is referenced from air photographs taken January 24, 1945, and ground information taken January 31, 1945.</p><p>Production information for the map is 8M/1/45/3RCE/5556. Production information for the overprint is 8M/2/45/3RCE/5611.</p>","<p>Canada. Royal Canadian Engineers. <em>Cleve, Germany. 1:12,500. Map Sheet 4202/2, 1st Edition, Defence Overprint, 2 February 1945</em> [digital resource: Grid]. Canada. Royal Canadian Engineers, 1945. Retrieved from http://geo.scholarsportal.info/#r/details/_uri@=WWIIMMCleve_1945_TIFF.</p>",,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=WWIIMMCleve_1945_TIFF"">Access this resource</a> on Scholars Geoportal.</p>",Internet,Historical,Canada,Grid||Raster,https://library.mcmaster.ca/sites/default/files/geospatial/WWIIMMCleve_1945_TIFF.png,,,,,,,,
23066,"Geldern, Eastern Holland. 1:25,000. Map Sheet 4403, 3rd Edition, Defence Overprint, 6 February 1945",1945,United States. Army Map Service,Various geospatial formats available.,,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=WWIIMMGeldern_02061945_TIFF"">Access this resource</a> on Scholars Geoportal.</p>","<p>This is a 1:25,000 scale map (defence overprint) of the region of Geldern, Eastern Holland. It is the third edition of this map, published on February 6, 1945 by the Army Map Service of the United States Armed Forces.</p><p>This overprint was referenced from air photographs taken January 14, 1945, and utilizes the Nord de Guerre Zone Grid (Blue).</p><p>Production information for the base map is 10M/1/45/3RCE/5557.</p><p>Production information for the overprint is 5M/2/45/3RCE/5611.</p>","<p>United States. Army Map Service. <em>Geldern, Eastern Holland. 1:25,000. Map Sheet 4403, 3rd Edition, Defence Overprint, 6 February 1945</em> [digital resource: Grid]. United States. Army Map Service, 1945. Retrieved from http://geo.scholarsportal.info/#r/details/_uri@=WWIIMMGeldern_02061945_TIFF.</p>",,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=WWIIMMGeldern_02061945_TIFF"">Access this resource</a> on Scholars Geoportal.</p>",Internet,Historical,Canada,Grid||Raster,https://library.mcmaster.ca/sites/default/files/geospatial/WWIIMMGeldern_02061945_TIFF.png,,,,,,,,
23067,"Zutphen, Eastern Holland. 1:25,000. Map Sheet 3803, 2nd Edition, Geological Overprint, 1944",1944,United States. Army Map Service,Various geospatial formats available.,,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=WWIIMMZutphen_1944_TIFF"">Access this resource</a> on Scholars Geoportal.</p>","<p>This is a 1:25,000 scale map (geological overprint) of the region of Bathmen, Eastern Holland. It is the second edition of this map, published in 1944 by the Army Map Service of the United States Armed Forces.</p><p>This overprint utilizes the Nord de Guerre Zone Grid (Blue).</p>","<p>United States. Army Map Service. <em>Zutphen, Eastern Holland. 1:25,000. Map Sheet 3803, 2nd Edition, Geological Overprint, 1944</em> [digital resource: Grid]. United States. Army Map Service, 1944. Retrieved from http://geo.scholarsportal.info/#r/details/_uri@=WWIIMMZutphen_1944_TIFF.</p>",,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=WWIIMMZutphen_1944_TIFF"">Access this resource</a> on Scholars Geoportal.</p>",Internet,Historical,Ontario,Grid||Raster,https://library.mcmaster.ca/sites/default/files/geospatial/WWIIMMZutphen_1944_TIFF.png,,,,,,,,
23074,"Krannenburg, Germany. 1:12,500. Map Sheet 4202/1, 1st Edition, Defence Overprint, 17 January 1945",1945,Canada. Royal Canadian Engineers,Various geospatial formats available.,,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=WWIIMMKranenburg_01171945_TIFF"">Access this resource</a> on Scholars Geoportal.</p>","<p>This is a 1:12,500 scale map (defence overprint) of the region of Krannenburg, Germany. It is the first edition of this map, published on January 17, 1945 by the Royal Canadian Engineers.</p><p>This overprint was referenced from air photographs taken January 14, 1945 and ground information taken January 14, 1945, and it utilizes the Nord de Guerre Zone Grid (Blue).</p><p>Production information for the base map is 8M/1/45/3RCE/5356. Production information for the overprint is 7500/1/45/3RCE/5570.</p>","<p>Canada. Royal Canadian Engineers. <em>Krannenburg, Germany. 1:12,500. Map Sheet 4202/1, 1st Edition, Defence Overprint, 17 January 1945</em> [digital resource: Grid]. Canada. Royal Canadian Engineers, 1945. Retrieved from http://geo.scholarsportal.info/#r/details/_uri@=WWIIMMKranenburg_01171945_TIFF.</p>",,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=WWIIMMKranenburg_01171945_TIFF"">Access this resource</a> on Scholars Geoportal.</p>",Internet,Historical,Ontario,Grid||Raster,https://library.mcmaster.ca/sites/default/files/geospatial/WWIIMMKranenburg_01171945_TIFF.png,,,,,,,,
23076,"Deventer, Eastern Holland. 1:25,000. Map Sheet 3702, 1st Edition, Geological Overprint, 1944",1944,United States. Army Map Service,Various geospatial formats available.,,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=WWIIMMDeventer_1944_TIFF"">Access this resource</a> on Scholars Geoportal.</p>","<p>This is a 1:25,000 scale map (geological overprint) of the region of Deventer, Eastern Holland. It is the first edition of this map, published in 1944 by the Army Map Service of the United States Armed Forces.</p><p>This overprint utilizes the Nord de Guerre Zone Grid (Blue).</p><p>Production information for the map is 1/NOV44/15MRS/444/598A.</p>","<p>United States. Army Map Service. <em>Deventer, Eastern Holland. 1:25,000. Map Sheet 3702, 1st Edition, Geological Overprint, 1944</em> [digital resource: Grid]. United States. Army Map Service, 1944. Retrieved from http://geo.scholarsportal.info/#r/details/_uri@=WWIIMMDeventer_1944_TIFF.</p>",,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=WWIIMMDeventer_1944_TIFF"">Access this resource</a> on Scholars Geoportal.</p>",Internet,Historical,Canada,Grid||Raster,https://library.mcmaster.ca/sites/default/files/geospatial/WWIIMMDeventer_1944_TIFF.png,,,,,,,,
23077,"Blitterswijk, Eastern Holland. 1:25,000. Map Sheet 4402, 3rd Edition, Defence Overprint, 6 February 1945",1945,United States. Army Map Service,Various geospatial formats available.,,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=WWIIMMBlitterswijk_1945_TIFF"">Access this resource</a> on Scholars Geoportal.</p>","<p>This is a 1:25,000 scale map (defence overprint) of the region of Blitterswijk, Eastern Holland. It is the third edition of this map, published on February 6, 1945 by the Army Map Service of the United States Armed Forces.</p><p>This overprint was referenced from air photographs taken January 14, 1945, and utilizes the Nord de Guerre Zone Grid (Blue).</p><p>Production information for the base map is 5M/1/45/8RCE/5608. Production information for the overprint is 4M/2/45/3RCE/5611.</p>","<p>United States. Army Map Service. <em>Blitterswijk, Eastern Holland. 1:25,000. Map Sheet 4402, 3rd Edition, Defence Overprint, 6 February 1945</em> [digital resource: Grid]. United States. Army Map Service, 1945. Retrieved from http://geo.scholarsportal.info/#r/details/_uri@=WWIIMMBlitterswijk_1945_TIFF.</p>",,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=WWIIMMBlitterswijk_1945_TIFF"">Access this resource</a> on Scholars Geoportal.</p>",Internet,Historical,Canada,Grid||Raster,https://library.mcmaster.ca/sites/default/files/geospatial/WWIIMMBlitterswijk_1945_TIFF.png,,,,,,,,
23079,"Calcar, Germany. 1:25,000. Map Sheet 4203, 2nd Edition, Defence Overprint, 16 December 1944",1944,Great Britain. War Office. General Staff. Geographical Section.,Various geospatial formats available.,,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=WWIIMMCalcar_1944_TIFF"">Access this resource</a> on Scholars Geoportal.</p>","<p>This is a 1:25,000 scale map (defence overprint) of the region of Calcar, Germany. It is the second edition of this map, published on December 16, 1944 by by the Geographical Section, General Staff (GSGS) of the War Office of Great Britain.</p><p>This overprint was referenced from air photographs taken December 14, 1944, and utilizes the Nord de Guerre Zone Grid.</p><p>Production information for the overprint is 2M/12/44/3RCE/5481.</p>","<p>Great Britain. War Office. General Staff. Geographical Section. <em>Calcar, Germany. 1:25,000. Map Sheet 4203, 2nd Edition, Defence Overprint, 16 December 1944</em> [digital resource: Grid]. Great Britain. War Office. General Staff. Geographical Section., 1944. Retrieved from http://geo.scholarsportal.info/#r/details/_uri@=WWIIMMCalcar_1944_TIFF.</p>",,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=WWIIMMCalcar_1944_TIFF"">Access this resource</a> on Scholars Geoportal.</p>",Internet,Historical,Canada,Grid||Raster,https://library.mcmaster.ca/sites/default/files/geospatial/WWIIMMCalcar_1944_TIFF.png,,,,,,,,
23084,"Macerata Feltria, Italy. 1:25,000. Map Sheet 108-11 NE, 1st Edition, Defence Overprint, 12 August 1944",1944,Great Britain. War Office. General Staff. Geographical Section.,Various geospatial formats available.,,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=WWIIMMMacerataFeltria_1944_TIFF"">Access this resource</a> on Scholars Geoportal.</p>","<p>This is a 1:25,000 scale map (defence overprint) of the region of Macerata Feltria, Italy. It is the first edition of this map, published on August 12, 1944 by the Geographical Section, General Staff (GSGS) of the War Office of Great Britain.</p><p>This overprint was referenced from air photographs taken August 3, 1944, and utilizes the North Italy Grid.</p>","<p>Great Britain. War Office. General Staff. Geographical Section. <em>Macerata Feltria, Italy. 1:25,000. Map Sheet 108-11 NE, 1st Edition, Defence Overprint, 12 August 1944</em> [digital resource: Grid]. Great Britain. War Office. General Staff. Geographical Section., 1944. Retrieved from http://geo.scholarsportal.info/#r/details/_uri@=WWIIMMMacerataFeltria_1944_TIFF.</p>",,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=WWIIMMMacerataFeltria_1944_TIFF"">Access this resource</a> on Scholars Geoportal.</p>",Internet,Historical,Canada,Grid||Raster,https://library.mcmaster.ca/sites/default/files/geospatial/WWIIMMMacerataFeltria_1944_TIFF.png,,,,,,,,
23088,"Vlissingen West, Holland. 1:25,000. Map Sheet 14 SW West, Defence Overprint, Walcheren, 14 September 1944",1944,United States. Army Map Service,Various geospatial formats available.,,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=WWIIMMVlissingen_1944_TIFF"">Access this resource</a> on Scholars Geoportal.</p>","<p>This is a 1:25,000 scale map (defence overprint) of the region of Vlissingen West, Holland. It was published on September 14, 1944 by the Army Map Service of the United States Armed Forces.</p><p>This overprint was referenced from air photographs taken September 13, 1944, and utilizes the Nord de Guerre Zone Grid (Blue).</p><p>Production information for the base map is 5M/9/44/3RCE/5167. Production information for the overprint is 725/9/44/3RCE/5181.</p>","<p>United States. Army Map Service. <em>Vlissingen West, Holland. 1:25,000. Map Sheet 14 SW West, Defence Overprint, Walcheren, 14 September 1944</em> [digital resource: Grid]. United States. Army Map Service, 1944. Retrieved from http://geo.scholarsportal.info/#r/details/_uri@=WWIIMMVlissingen_1944_TIFF.</p>",,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=WWIIMMVlissingen_1944_TIFF"">Access this resource</a> on Scholars Geoportal.</p>",Internet,Historical,Ontario,Grid||Raster,https://library.mcmaster.ca/sites/default/files/geospatial/WWIIMMVlissingen_1944_TIFF.png,,,,,,,,
23092,"Bathmen, Eastern Holland. 1:25,000. Map Sheet 3703, 1st Edition, Geological Overprint, 1944",1944,United States. Army Map Service,Various geospatial formats available.,,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=WWIIMMBathman_1944_TIFF"">Access this resource</a> on Scholars Geoportal.</p>","<p>This is a 1:25,000 scale map (geological overprint) of the region of Bathmen, Eastern Holland. It is the first edition of this map, published in 1944 by the Army Map Service of the United States Armed Forces.</p><p>This overprint utilizes the Nord de Guerre Zone Grid (Blue).</p><p>Production information for the base map is 1/NOV44/15MRS/445/598A.</p>","<p>United States. Army Map Service. <em>Bathmen, Eastern Holland. 1:25,000. Map Sheet 3703, 1st Edition, Geological Overprint, 1944</em> [digital resource: Grid]. United States. Army Map Service, 1944. Retrieved from http://geo.scholarsportal.info/#r/details/_uri@=WWIIMMBathman_1944_TIFF.</p>",,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=WWIIMMBathman_1944_TIFF"">Access this resource</a> on Scholars Geoportal.</p>",Internet,Historical,Canada,Grid||Raster,https://library.mcmaster.ca/sites/default/files/geospatial/WWIIMMBathman_1944_TIFF.png,,,,,,,,
23093,"Oldenburg, Germany. 1:25,000. Map Sheet 2815, 2nd Edition, Defence Overprint, 11 April 1945",1945,Great Britain. War Office. General Staff. Geographical Section.,Various geospatial formats available.,,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=WWIIMMOldenburg_1945_TIFF"">Access this resource</a> on Scholars Geoportal.</p>","<p>This is a 1:25,000 scale map (defence overprint) of the region of Oldenburg, Germany. It is the second edition of this map, published on April 11, 1945 by the Geographical Section, General Staff (GSGS) of the War Office of Great Britain.</p><p>This overprint was referenced from air photographs taken April 10, 1945, and utilizes the Nord de Guerre Zone Grid.</p><p>Production information for the overprint is 2M/4/45/3RCE/5857.</p>","<p>Great Britain. War Office. General Staff. Geographical Section. <em>Oldenburg, Germany. 1:25,000. Map Sheet 2815, 2nd Edition, Defence Overprint, 11 April 1945</em> [digital resource: Grid]. Great Britain. War Office. General Staff. Geographical Section., 1945. Retrieved from http://geo.scholarsportal.info/#r/details/_uri@=WWIIMMOldenburg_1945_TIFF.</p>",,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=WWIIMMOldenburg_1945_TIFF"">Access this resource</a> on Scholars Geoportal.</p>",Internet,Historical,Ontario,Grid||Raster,https://library.mcmaster.ca/sites/default/files/geospatial/WWIIMMOldenburg_1945_TIFF.png,,,,,,,,
23096,"Zeebrugge NW, France and Belgium. 1:25,000. Map Sheet 21 NW, Defence Overprint, 9 October 1944",1944,Great Britain. War Office. General Staff. Geographical Section.,Various geospatial formats available.,,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=WWIIMMZeebruggeNW_1944_TIFF"">Access this resource</a> on Scholars Geoportal.</p>","<p>This is a 1:25,000 scale map (defence overprint) of the region of Zeebrugge, France and Belgium. It was published on October 9, 1944 by the Geographical Section, General Staff (GSGS) of the War Office of Great Britain.</p><p>This overprint utilizes the Nord de Guerre Zone Grid.</p><p>Production information for the base map is 3M/9/44/3RCE/5163. Production information for the overprint is 1125/9/44/3RCE/5193.</p>","<p>Great Britain. War Office. General Staff. Geographical Section. <em>Zeebrugge NW, France and Belgium. 1:25,000. Map Sheet 21 NW, Defence Overprint, 9 October 1944</em> [digital resource: Grid]. Great Britain. War Office. General Staff. Geographical Section., 1944. Retrieved from http://geo.scholarsportal.info/#r/details/_uri@=WWIIMMZeebruggeNW_1944_TIFF.</p>",,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=WWIIMMZeebruggeNW_1944_TIFF"">Access this resource</a> on Scholars Geoportal.</p>",Internet,Historical,Canada,Grid||Raster,https://library.mcmaster.ca/sites/default/files/geospatial/WWIIMMZeebruggeNW_1944_TIFF.png,,,,,,,,
23097,"Emden, Germany. 1:25,000. Map Sheet 2609, 2nd Edition, Defence Overprint, 11 April 1945 Version 1",1945,Great Britain. War Office. General Staff. Geographical Section.,Various geospatial formats available.,,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=WWIIMMEmden_1945v1_TIFF"">Access this resource</a> on Scholars Geoportal.</p>","<p>This is a 1:25,000 scale map (defence overprint) of the region of Emden, Germany. It was published on April 11, 1945 by the Geographical Section, General Staff (GSGS) of the War Office of Great Britain.</p><p>This overprint was referenced from air photographs taken April 10, 1945.</p><p>This overprint utilizes the Nord de Guerre Zone Grid.</p><p>Production information for the overprint is 2M/4/45/3RCE/5857.</p>","<p>Great Britain. War Office. General Staff. Geographical Section. <em>Emden, Germany. 1:25,000. Map Sheet 2609, 2nd Edition, Defence Overprint, 11 April 1945 Version 1</em> [digital resource: Grid]. Great Britain. War Office. General Staff. Geographical Section., 1945. Retrieved from http://geo.scholarsportal.info/#r/details/_uri@=WWIIMMEmden_1945v1_TIFF.</p>",,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=WWIIMMEmden_1945v1_TIFF"">Access this resource</a> on Scholars Geoportal.</p>",Internet,Historical,Canada,Grid||Raster,https://library.mcmaster.ca/sites/default/files/geospatial/WWIIMMEmden_1945v1_TIFF.png,,,,,,,,
23101,"Heinsberg, Germany. 1:25,000. Map Sheet 4902, Going Map, 1944",1944,Great Britain. War Office. General Staff. Geographical Section.,Various geospatial formats available.,,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=WWIIMMHeinsberg_1944_TIFF"">Access this resource</a> on Scholars Geoportal.</p>","<p>This is a 1:25,000 scale going map of the region of Heinsberg, Germany. It was published in 1944 by the Geographical Section, General Staff (GSGS) of the War Office of Great Britain.</p><p>This map utilizes the Nord de Guerre Grid.</p><p>Production information for the map is SA/9/1909 and 4/11/44/14RE/1909.</p>","<p>Great Britain. War Office. General Staff. Geographical Section. <em>Heinsberg, Germany. 1:25,000. Map Sheet 4902, Going Map, 1944</em> [digital resource: Grid]. Great Britain. War Office. General Staff. Geographical Section., 1944. Retrieved from http://geo.scholarsportal.info/#r/details/_uri@=WWIIMMHeinsberg_1944_TIFF.</p>",,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=WWIIMMHeinsberg_1944_TIFF"">Access this resource</a> on Scholars Geoportal.</p>",Internet,Historical,Canada,Grid||Raster,https://library.mcmaster.ca/sites/default/files/geospatial/WWIIMMHeinsberg_1944_TIFF.png,,,,,,,,
23103,"Oldenburg, Germany. 1:250,000. Map Sheet K54, 5th Edition, Flooding Overprint, 26 March 1945",1945,Great Britain. War Office. General Staff. Geographical Section.,Various geospatial formats available.,,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=WWIIMMOldenburgFlooding_1945_TIFF"">Access this resource</a> on Scholars Geoportal.</p>","<p>This is a 1:250,000 scale map (flooding overprint) of the region of Oldenburg, Germany. It is the fifth edition of this map. It was published on March 26, 1945 by the Geographical Section, General Staff (GSGS) of the War Office of Great Britain.</p><p>Production information for the base map is 3/JAN45/16MRS/852/879. Production information for the overprint is 2/4/45/14MRS/653/1293.</p>","<p>Great Britain. War Office. General Staff. Geographical Section. <em>Oldenburg, Germany. 1:250,000. Map Sheet K54, 5th Edition, Flooding Overprint, 26 March 1945</em> [digital resource: Grid]. Great Britain. War Office. General Staff. Geographical Section., 1945. Retrieved from http://geo.scholarsportal.info/#r/details/_uri@=WWIIMMOldenburgFlooding_1945_TIFF.</p>",,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=WWIIMMOldenburgFlooding_1945_TIFF"">Access this resource</a> on Scholars Geoportal.</p>",Internet,Historical,Canada,Grid||Raster,https://library.mcmaster.ca/sites/default/files/geospatial/WWIIMMOldenburgFlooding_1945_TIFF.png,,,,,,,,
